Szer_geo,Dlug_geo,Numer_slupka,Nazwa_zespolu,Wartosc_zespolu
52.074567,21.022455,03,Wojska Polskiego,3320
52.074622,21.129252,01,Os.Elsam,3970
52.074629,20.967169,03,Kolonia Lesznowola,4271
52.074698,20.769985,01,Żabieniec,4295
52.074815,21.029482,71,Zgoda,3701
52.074924,21.152882,03,Baczyńskiego,3868
52.074971,21.022893,02,Wojska Polskiego,3320
52.075002,21.021853,01,Wojska Polskiego,3320
52.075173,21.153409,01,Baczyńskiego,3868
52.075229,20.875716,01,Radiostacja Łazy,4071
52.075420,21.029330,01,Zgoda,3701
52.075478,21.025676,01,Kościelna,3431
52.075522,21.026430,02,Kościelna,3431
52.075544,20.966421,01,Kolonia Lesznowola,4271
52.075556,21.117358,02,Witwickiego,3882
52.075621,21.014235,52,Jarząbka,3321
52.075700,21.022339,02,Fabryczna,3430
52.075854,21.152723,02,Baczyńskiego,3868
52.075906,21.028685,02,Zgoda,3701
52.075975,21.250718,02,Stare Miasto,2870
52.076080,21.117457,01,Witwickiego,3882
52.076088,20.890885,02,Łazy-Szkoła,4810
52.076179,21.117407,81,Witwickiego,3882
52.076256,21.098441,02,Kazimierzowska,3865
52.076300,21.251125,01,Stare Miasto,2870
52.076337,21.012038,01,Pawia,3463
52.076350,21.033530,02,Chyliczkowska-Technikum,3164
52.076380,21.032141,03,Chyliczkowska-Technikum,3164
52.076407,21.033422,53,Chyliczkowska-Technikum,3164
52.076477,21.098448,01,Kazimierzowska,3865
52.076512,21.036035,01,Chyliczkowska-Technikum,3164
52.076552,20.891068,01,Łazy-Szkoła,4810
52.076688,21.124791,01,Centrum Rehabilitacji,3961
52.076862,21.010976,02,Pawia,3463
52.076870,21.048560,02,Zielona,3174
52.076922,21.246849,01,Bednarska,2862
52.076930,21.026045,01,Szkolna,3163
52.076930,21.049349,01,Zielona,3174
52.077132,21.245994,02,Bednarska,2862
52.077135,21.099933,02,Skolimów,3179
52.077302,21.101488,01,Skolimów,3179
52.077372,21.100081,03,Skolimów,3179
52.077650,21.058000,01,Starochylicka,3734
52.077675,21.244593,01,Urząd Miasta,2863
52.077804,20.837356,01,POD Kajetany,4062
52.077860,20.837206,02,POD Kajetany,4062
52.077869,21.110081,01,pl.Sportowy,3180
52.077882,20.783931,01,Rusiec,4288
52.077890,21.072135,02,Jasna,3176
52.077905,21.111336,02,pl.Sportowy,3180
52.077908,21.076508,02,Pańska,3177
52.077915,21.071285,01,Jasna,3176
52.077998,21.078279,01,Pańska,3177
52.078068,21.085973,02,Chopina,3101
52.078082,21.083942,51,Chopina,3101
52.078089,21.085004,01,Chopina,3101
52.078096,21.089514,02,Tabita,3178
52.078136,21.075214,71,Pańska,3177
52.078137,21.088157,01,Tabita,3178
52.078296,21.062056,02,Chylice,3175
52.078320,20.784998,02,Rusiec,4288
52.078359,21.025101,03,Szkolna,3163
52.078361,21.068321,01,Długa,3449
52.078388,21.068093,02,Długa,3449
52.078489,21.063915,01,Chylice,3175
52.078499,21.118088,01,Piasta,3181
52.078899,21.133065,01,Od Lasu,3356
52.078928,21.118493,02,Piasta,3181
52.079012,21.067316,03,Długa,3449
52.079020,20.891405,02,Cmentarz,4855
52.079228,21.024764,02,Szkolna,3163
52.079313,20.893523,01,Kaczeńców,4812
52.079491,21.133385,03,Od Lasu,3356
52.079573,21.099698,01,Oborska,3724
52.079615,21.132548,02,Od Lasu,3356
52.079707,21.008498,01,Tukanów,3462
52.079786,21.021590,02,Kusocińskiego,3165
52.079799,21.201929,01,Gassy-Pętla,3854
52.079853,21.008548,02,Tukanów,3462
52.079869,21.021417,01,Kusocińskiego,3165
52.079879,20.894075,02,Kaczeńców,4812
52.079992,21.099670,02,Oborska,3724
52.080008,21.043204,52,Julianowska-Cmentarz,3795
52.080200,20.884770,02,Rolna,4813
52.080300,21.113750,01,Stocer,3182
52.080317,21.042342,01,Markowskiego,3227
52.080322,20.883893,01,Rolna,4813
52.080538,21.043422,02,Markowskiego,3227
52.080643,21.039816,01,Julianowska-Cmentarz,3795
52.080656,21.113806,03,Stocer,3182
52.080662,20.967581,03,Postępu,4270
52.080691,21.256451,02,Pomnik Kolei Wąskotorowej,2360
52.080716,21.256337,01,Pomnik Kolei Wąskotorowej,2360
52.080770,20.975562,01,Krótka,4275
52.080852,21.147341,01,Obory,3867
52.080878,20.977301,02,Krótka,4275
52.080948,20.832664,02,Rolna,4061
52.080959,20.877609,02,Łazy,4070
52.081113,20.969047,52,Postępu,4270
52.081156,20.968842,01,Postępu,4270
52.081373,21.024881,02,Lamina,3162
52.081445,21.146585,02,Obory,3867
52.081463,20.878988,03,Łazy,4070
52.081480,21.041005,02,Julianowska-Cmentarz,3795
52.081593,20.967157,02,Postępu,4270
52.081660,20.831572,01,Rolna,4061
52.081763,21.025772,01,Lamina,3162
52.082016,21.048775,01,Książąt Mazowieckich,3226
52.082065,20.992374,02,Kielecka,4276
52.082080,20.767402,01,Stara Wieś,4287
52.082080,20.767402,81,Stara Wieś,4287
52.082231,20.994066,01,Kielecka,4276
52.082257,20.876952,04,Łazy,4070
52.082275,21.022598,03,Lamina,3162
52.082333,21.050167,02,Książąt Mazowieckich,3226
52.082362,20.963875,51,Postępu,4270
52.082498,21.006018,02,Nowa,4277
52.082614,20.896872,02,ks.Słojewskiego,4809
52.082666,20.896953,01,ks.Słojewskiego,4809
52.082695,21.240323,02,Wysockiego,2864
52.082796,20.878708,01,Łazy,4070
52.082799,21.003378,01,Nowa,4277
52.082837,20.968307,04,Postępu,4270
52.083059,21.141063,02,Obory-Pałac,3866
52.083128,21.197951,01,Gassy,3853
52.083285,21.022416,04,Lamina,3162
52.083296,21.141999,01,Obory-Pałac,3866
52.083311,21.042853,54,Julianowska-Cmentarz,3795
52.083326,20.792524,02,Starowiejska,4286
52.083478,20.792547,01,Starowiejska,4286
52.083503,21.197567,02,Gassy,3853
52.083657,21.240248,01,Wysockiego,2864
52.083710,21.119557,02,Park Zdrojowy,3183
52.084094,20.871466,01,Spokojna,4853
52.084141,21.042875,03,Julianowska-Cmentarz,3795
52.084256,21.119725,01,Park Zdrojowy,3183
52.084351,20.870511,02,Spokojna,4853
52.084449,21.063971,01,Chyliczki,3225
52.084566,21.084868,02,Pułaskiego,3444
52.084579,21.065350,02,Chyliczki,3225
52.084593,21.084178,01,Pułaskiego,3444
52.084638,21.079689,02,Dom Artystów,3173
52.084653,21.087499,01,Kołobrzeska,3306
52.084731,21.069672,02,Dworska,3448
52.084741,21.078739,01,Dom Artystów,3173
52.084797,21.089093,02,Kołobrzeska,3306
52.084863,21.069798,01,Dworska,3448
52.084881,21.075443,02,Śniadeckich,3224
52.084944,20.826288,02,Gołębia,4060
52.084998,21.087913,03,Kołobrzeska,3306
52.085023,21.094718,04,Bydgoska,3223
52.085024,21.074002,01,Śniadeckich,3224
52.085052,21.044676,01,Strumykowa,3437
52.085084,21.070631,52,Dworska,3448
52.085137,21.069493,51,Dworska,3448
52.085227,21.045011,02,Strumykowa,3437
52.085343,21.074766,03,Śniadeckich,3224
52.085532,20.865533,01,Konwaliowa,4850
52.085559,21.094194,01,Bydgoska,3223
52.085605,20.949765,02,Szkolna,4269
52.085612,20.825322,01,Gołębia,4060
52.085800,21.095599,02,Bydgoska,3223
52.085907,21.260305,02,Os.Ługi,2869
52.085917,20.864308,02,Konwaliowa,4850
52.086017,21.260194,01,Os.Ługi,2869
52.086308,20.947264,01,Szkolna,4269
52.086309,21.257592,03,Os.Ługi,2869
52.086633,20.948170,04,Szkolna,4269
52.086641,20.948169,53,Szkolna,4269
52.086846,21.239291,02,Miziołka,2865
52.086879,21.125346,02,os.Grapa,3355
52.086909,21.084307,01,Białostocka,3715
52.087057,21.084054,02,Białostocka,3715
52.087367,21.019278,01,Energetyczna,3161
52.087587,21.239162,01,Miziołka,2865
52.087680,21.124374,01,os.Grapa,3355
52.088150,21.020145,54,Energetyczna,3161
52.088299,21.020921,53,Energetyczna,3161
52.088380,20.902506,01,Jesionowa,4808
52.088420,20.902450,02,Jesionowa,4808
52.088434,20.947769,02,Gminna,4833
52.088484,21.121453,01,Sobieskiego,3184
52.088493,20.947680,01,Gminna,4833
52.088537,21.190693,01,Czernidła,3852
52.088569,20.820581,02,Modra,4083
52.088711,21.019301,02,Energetyczna,3161
52.088830,20.854979,01,os.Walendia,4851
52.088879,20.996029,02,Nowa Iwiczna,3904
52.089017,20.819945,01,Modra,4083
52.089018,21.121706,02,Sobieskiego,3184
52.089122,21.189937,02,Czernidła,3852
52.089170,21.049032,01,Urbanistów,3438
52.089407,21.123208,71,os.Grapa,3355
52.089649,20.995742,01,Nowa Iwiczna,3904
52.089660,21.107358,01,Rozjazd Oborski,3222
52.089678,21.049740,02,Urbanistów,3438
52.089778,21.108354,02,Rozjazd Oborski,3222
52.089928,20.936655,01,Urząd Gminy,4801
52.090014,20.801126,01,Urząd Gminy,4285
52.090150,20.994790,02,PKP Nowa Iwiczna,3834
52.090308,20.985837,01,Krasickiego,4817
52.090332,20.996537,01,PKP Nowa Iwiczna,3834
52.090339,20.985426,02,Krasickiego,4817
52.090343,21.079231,01,Skolimów Północny,3717
52.090520,21.078981,02,Skolimów Północny,3717
52.090541,21.075347,01,Dolna,3713
52.090648,21.075358,02,Dolna,3713
52.090666,21.122698,02,CH Stara Papiernia,3185
52.090737,21.122549,01,CH Stara Papiernia,3185
52.090737,21.122549,81,CH Stara Papiernia,3185
52.090830,20.934170,02,Lesznowola,4251
52.090983,20.802595,02,Urząd Gminy,4285
52.090999,20.800152,01,P+R Nadarzyn,4349
52.091016,20.800337,03,P+R Nadarzyn,4349
52.091029,20.971334,53,Postępu,4818
52.091174,21.050225,52,Urbanistów,3438
52.091218,20.933631,01,Lesznowola,4251
52.091282,20.800079,02,P+R Nadarzyn,4349
52.091300,20.800262,04,P+R Nadarzyn,4349
52.091413,20.978520,02,Dzikiej Róży,4852
52.091520,20.971452,54,Postępu,4818
52.091570,21.076949,02,Głowackiego,3714
52.091590,20.977653,01,Dzikiej Róży,4852
52.091655,21.018771,01,Iwiczna,3191
52.091766,21.076592,01,Głowackiego,3714
52.091821,21.019215,02,Iwiczna,3191
52.091855,21.050830,01,Nadziei,3440
52.091928,21.184820,01,Łęg,3851
52.091942,21.001708,02,Szkoła,3833
52.092094,20.971722,04,Postępu,4818
52.092158,20.814263,02,Kajetany,4059
52.092172,21.001644,01,Szkoła,3833
52.092219,21.035749,52,Wilanowska,3345
52.092222,21.183229,02,Łęg,3851
52.092307,20.882091,02,Podleśna,4069
52.092376,20.973102,02,Postępu,4818
52.092381,21.178007,01,Habdzin IV,3850
52.092431,20.814249,01,Kajetany,4059
52.092701,21.176149,02,Habdzin IV,3850
52.092815,21.037715,03,Wilanowska,3345
52.092836,20.970846,01,Postępu,4818
52.092847,21.037732,51,Wilanowska,3345
52.093090,20.807820,51,Kościuszki,4244
52.093103,21.051345,02,Nadziei,3440
52.093253,20.805412,01,Kościuszki,4244
52.093276,20.968817,52,Postępu,4818
52.093301,20.882991,01,Podleśna,4069
52.093411,20.968394,51,Postępu,4818
52.093443,21.037317,01,Wilanowska,3345
52.093450,20.972460,03,Postępu,4818
52.093456,20.810518,02,Węzeł Nadarzyn,4347
52.093570,20.808829,01,Węzeł Nadarzyn,4347
52.093570,20.808829,81,Węzeł Nadarzyn,4347
52.093717,21.159126,02,Habdzin II,3848
52.093960,21.033850,02,Agatowa,3344
52.093990,21.159425,01,Habdzin II,3848
52.094378,21.119286,02,Ogrodowa,3469
52.094407,21.001231,02,Przebiśniegów,3831
52.094650,21.032750,01,Agatowa,3344
52.094737,21.134841,04,Osiedle Mirków,3186
52.094747,21.117300,01,Polna,3193
52.094765,21.001097,01,Przebiśniegów,3831
52.094814,21.134876,03,Osiedle Mirków,3186
52.094839,21.170936,01,Anusin,3855
52.094885,21.153270,01,Habdzin I,3847
52.094934,21.038986,02,XXI Wieku,3349
52.095104,20.962592,01,Nowa Wola,4819
52.095195,21.152976,02,Habdzin I,3847
52.095226,21.170132,02,Anusin,3855
52.095394,20.933755,02,Poprzeczna,4875
52.095398,21.052470,01,Wenus,3446
52.095470,20.960640,02,Nowa Wola,4819
52.095490,20.924520,02,Lesznowola-Pole,4260
52.095496,21.264967,52,Szpital Powiatowy,2242
52.095558,21.264891,51,Szpital Powiatowy,2242
52.095585,20.811349,02,Warszawska,4245
52.095685,21.122277,02,Południowa,3285
52.095970,20.923310,01,Lesznowola-Pole,4260
52.096069,21.000869,02,os.Kwiatowa,3830
52.096086,20.973375,02,Kameliowa,4331
52.096143,21.052904,02,Srebrnych Świerków,3439
52.096165,21.122962,01,Południowa,3285
52.096189,20.933593,01,Poprzeczna,4875
52.096234,21.270779,02,Partyzantów,2803
52.096328,21.009605,01,Okrąg,3841
52.096341,21.001308,01,os.Kwiatowa,3830
52.096360,21.040747,01,Komety,3346
52.096363,21.271472,01,Partyzantów,2803
52.096410,21.007044,02,Graniczna,3829
52.096534,20.973639,01,Kameliowa,4331
52.096594,21.005650,01,Graniczna,3829
52.096657,21.136174,82,Osiedle Mirków,3186
52.096658,21.136175,02,Osiedle Mirków,3186
52.096680,21.264882,02,Szpital Powiatowy,2242
52.096698,21.116701,02,Polna,3193
52.096959,21.286945,01,Poniatowskiego,2806
52.097024,20.909717,02,Lipowa,4807
52.097082,20.909731,01,Lipowa,4807
52.097245,21.041768,02,Komety,3346
52.097351,21.264792,01,Szpital Powiatowy,2242
52.097364,21.286151,02,Poniatowskiego,2806
52.097485,21.053166,01,Srebrnych Świerków,3439
52.097501,21.135278,81,Osiedle Mirków,3186
52.097502,21.135279,01,Osiedle Mirków,3186
52.097539,21.164736,01,Habdzin III,3849
52.097670,21.028510,02,Osiedlowa,3352
52.097765,21.164297,02,Habdzin III,3849
52.097778,21.017616,05,Mysiadło,3160
52.097788,21.237350,02,Warsztatowa,2868
52.097816,21.017554,04,Mysiadło,3160
52.097965,21.163046,52,Habdzin III,3849
52.097973,21.027772,01,Osiedlowa,3352
52.098050,20.910980,02,Magdalenka,4250
52.098277,21.266205,01,Urząd Skarbowy,2238
52.098340,20.909380,01,Magdalenka,4250
52.098486,21.021250,03,Mysiadło,3160
52.098557,21.019044,02,Mysiadło,3160
52.098588,21.018597,01,Mysiadło,3160
52.098625,21.032082,02,Aleja Bzów,3793
52.098683,21.163631,51,Habdzin III,3849
52.098697,21.262766,04,Szpital Powiatowy,2242
52.098981,21.268630,03,Park Miejski,2237
52.098981,21.268630,83,Park Miejski,2237
52.098982,21.273684,01,Dwernickiego,2804
52.099005,21.268747,02,Park Miejski,2237
52.099005,21.268747,82,Park Miejski,2237
52.099089,21.052397,52,Cyraneczki,3387
52.099130,21.032931,01,Aleja Bzów,3793
52.099194,21.052146,51,Cyraneczki,3387
52.099294,21.044608,01,Magnolii,3347
52.099404,21.130916,81,Mirków-Szkoła,3192
52.099405,21.130917,01,Mirków-Szkoła,3192
52.099413,21.279394,01,3 Maja,2805
52.099429,21.269672,01,Park Miejski,2237
52.099430,20.900490,02,Graniczna,4136
52.099531,21.044970,02,Magnolii,3347
52.099574,21.249493,02,Batorego,2240
52.099618,21.274118,02,Dwernickiego,2804
52.099650,21.258421,02,Olszowa,2241
52.099660,21.277864,02,3 Maja,2805
52.099679,21.125458,54,Mirkowska,3187
52.099700,20.899140,01,Graniczna,4136
52.099796,21.258216,01,Olszowa,2241
52.100001,21.129684,02,Mirków-Szkoła,3192
52.100264,21.047595,01,Cyraneczki,3387
52.100305,21.053498,01,Julianów,3275
52.100376,21.125380,04,Mirkowska,3187
52.100643,21.053523,81,Julianów,3275
52.100770,21.035456,01,Dzikiej Róży,3794
52.100915,20.885387,06,Sękocin Las,4068
52.100950,21.052788,02,Julianów,3275
52.100998,21.035744,02,Dzikiej Róży,3794
52.101067,21.125455,03,Mirkowska,3187
52.101180,20.887059,04,Sękocin Las,4068
52.101220,21.045409,02,Cyraneczki,3387
52.101223,20.814986,02,Komorowska-Hotel,4246
52.101414,21.165181,02,Opacz-Szkoła,3856
52.101463,21.247768,01,Batorego,2240
52.101520,21.258922,02,Zygmunta,2861
52.101637,20.975664,02,Przepiórki,4330
52.101678,21.259480,01,Zygmunta,2861
52.101897,20.825876,02,Centrum Mody,4150
52.101938,21.295593,01,PKP Śródborów,2807
52.101939,20.975831,01,Przepiórki,4330
52.102046,21.049580,01,Kameralna,3348
52.102113,21.295711,02,PKP Śródborów,2807
52.102134,20.826548,01,Centrum Mody,4150
52.102233,21.114393,01,Klarysew,3188
52.102257,21.247420,02,Mazurska,2254
52.102415,21.049987,02,Kameralna,3348
52.102573,21.125513,01,Mirkowska,3187
52.102628,21.116018,03,Klarysew,3188
52.102628,21.116018,83,Klarysew,3188
52.102655,21.165957,01,Opacz-Szkoła,3856
52.103075,20.931884,01,Al.Jedności,4806
52.103173,20.886073,02,Sękocin Las,4068
52.103190,21.114412,02,Klarysew,3188
52.103214,20.931764,02,Al.Jedności,4806
52.103309,21.126513,02,Mirkowska,3187
52.103381,21.040399,01,Ogrodowa,3952
52.103410,21.040596,02,Ogrodowa,3952
52.103808,21.265069,02,Hoża,2239
52.103808,21.265069,82,Hoża,2239
52.104032,21.273280,02,Szlachecka,2817
52.104056,21.263060,52,Staszica,2468
52.104064,21.167152,02,Opacz,3858
52.104126,21.167862,01,Opacz,3858
52.104335,20.887197,01,Sękocin Las,4068
52.104538,21.273858,02,Szlachecka,2817
52.104948,21.097976,02,Ogród Botaniczny,3305
52.104979,21.092717,03,Ogród Botaniczny,3305
52.105006,21.300190,02,Kubusia Puchatka,2808
52.105038,21.018383,01,Dąbrówka,3023
52.105068,21.261829,01,Staszica,2468
52.105068,21.261829,81,Staszica,2468
52.105109,21.098748,01,Ogród Botaniczny,3305
52.105129,21.274368,52,Szlachecka,2817
52.105238,21.274555,01,Szlachecka,2817
52.105443,21.263668,01,Powstańców Warszawy,2802
52.105443,21.263668,81,Powstańców Warszawy,2802
52.105528,21.301059,01,Kubusia Puchatka,2808
52.105743,21.246199,04,Okrzei,2232
52.105771,21.105566,02,Wczasowa,3315
52.105787,21.106345,01,Wczasowa,3315
52.105852,21.233274,01,Świdry Wielkie,2231
52.105916,21.113613,02,Borowa,3304
52.105924,21.234915,02,Świdry Wielkie,2231
52.106040,20.978392,01,Kolibra,4329
52.106105,21.177449,02,Ciszyca II,3712
52.106132,21.237821,01,Tysiąclecia,2176
52.106182,20.978455,02,Kolibra,4329
52.106210,20.802070,02,Lipowa,4249
52.106220,21.113243,01,Borowa,3304
52.106397,21.178216,01,Ciszyca II,3712
52.106540,21.244102,01,Okrzei,2232
52.106583,21.018809,02,Dąbrówka,3023
52.106826,20.813819,02,Komorowska,4151
52.107015,21.303233,02,Tatrzańska,2809
52.107462,21.302990,54,Tatrzańska,2809
52.107511,21.304129,01,Tatrzańska,2809
52.107630,21.130556,02,Ogrody Bielawy,3846
52.107747,21.263203,52,Orla,2358
52.107764,21.263024,01,Orla,2358
52.107944,21.261814,72,Orla,2358
52.108031,21.262911,02,Orla,2358
52.108031,21.262911,82,Orla,2358
52.108032,21.130247,01,Ogrody Bielawy,3846
52.108062,21.275990,02,Kilińskiego,2818
52.108531,21.221047,01,Górki,2230
52.108584,21.183635,02,Ciszyca,3859
52.108698,21.135737,02,Bielawa I,3844
52.108798,21.135024,01,Bielawa I,3844
52.108814,21.133276,02,Bielawa-OSP,3845
52.108858,21.141464,01,Bielawa-Pętla,3843
52.108916,21.220840,02,Górki,2230
52.109083,21.112867,01,os.Konstancja,3314
52.109090,21.263341,02,Otwock,2918
52.109201,20.966736,01,Bakaliowa,4358
52.109219,20.993225,02,Warszawa Jeziorki,3903
52.109278,21.131450,04,Bielawa-OSP,3845
52.109292,20.996828,53,PKP Jeziorki,3025
52.109400,21.263240,03,Otwock,2918
52.109615,20.993315,01,Warszawa Jeziorki,3903
52.109741,20.992712,03,PKP Jeziorki,3025
52.109789,20.833911,02,Paszków,4057
52.109880,20.999087,02,Nawłocka,3465
52.109886,20.999621,01,Nawłocka,3465
52.109932,20.992443,04,PKP Jeziorki,3025
52.110045,21.262815,01,Otwock,2918
52.110054,21.276984,01,Reymonta,2819
52.110214,20.983525,03,Zgorzała,4182
52.110234,20.993263,01,PKP Jeziorki,3025
52.110247,21.005031,02,Trombity,3024
52.110272,21.384577,02,Słoneczna,2456
52.110281,21.006081,01,Trombity,3024
52.110287,20.983583,04,Zgorzała,4182
52.110318,20.931531,02,Janczewice,4805
52.110359,20.993159,02,PKP Jeziorki,3025
52.110455,20.931582,01,Janczewice,4805
52.110470,21.308501,01,Bagnista,2811
52.110477,21.011016,02,Pozytywki,3424
52.110492,21.012539,01,Pozytywki,3424
52.110562,21.112428,02,os.Konstancja,3314
52.110575,21.256476,02,Rzemieślnicza,2357
52.110688,21.018283,01,Karczunkowska,3022
52.110867,21.384776,01,Słoneczna,2456
52.110976,20.833273,01,Paszków,4057
52.111080,20.889889,01,Stary Sękocin,4067
52.111082,21.255799,01,Rzemieślnicza,2357
52.111182,21.017413,04,Karczunkowska,3022
52.111231,20.985527,01,Zgorzała,4182
52.111238,20.985516,51,Zgorzała,4182
52.111340,20.889146,02,Stary Sękocin,4067
52.111806,21.310461,02,Górecka,2810
52.111899,21.110847,01,Warszawska,3441
52.111944,20.985300,02,Zgorzała,4182
52.112019,21.324077,01,Stawowa,2812
52.112056,21.018669,02,Karczunkowska,3022
52.112170,21.334646,01,Świerk-Szkoła,2813
52.112195,21.333910,02,Świerk-Szkoła,2813
52.112251,20.888979,52,Stary Sękocin,4067
52.112314,21.321621,02,Stawowa,2812
52.112385,21.343404,01,Batalionów Chłopskich,2814
52.112440,21.316882,01,Tulipanowa,2827
52.112534,20.966297,01,Kakaowa,4359
52.112547,21.342380,02,Batalionów Chłopskich,2814
52.112820,20.978974,01,Zamienie,4181
52.112835,21.110297,02,Warszawska,3441
52.113250,21.349159,02,Świerk,2816
52.113313,20.980271,02,Zamienie,4181
52.113590,21.214630,01,Drogowców,2229
52.113756,20.855083,02,Długa,4056
52.113839,20.856590,01,Długa,4056
52.114225,21.351833,01,Świerk,2816
52.114661,21.213495,02,Drogowców,2229
